date_time	sensorID	variable	value
2020-09-17T09:18:00Z	station_06/multisens_06	Relative Humidity	42.8
2020-09-17T09:34:00Z	station_06/multisens_06	Temperature	34.07
2020-09-17T10:49:00Z	station_06/par_06	PAR	683
2020-09-17T11:16:00Z	station_06/par_06	PAR	119
2020-09-17T13:19:00Z	station_06/multisens_06	Relative Humidity	46.07
2020-09-17T13:20:00Z	station_06/multisens_06	Temperature	29.94
2020-09-17T14:16:00Z	station_06/par_06	PAR	518
2020-09-17T14:21:00Z	station_06/multisens_06	Relative Humidity	36.41
2020-09-17T14:22:00Z	station_06/multisens_06	Temperature	34.41
2020-09-17T15:58:00Z	station_06/par_06	PAR	99
2020-09-17T17:21:00Z	station_06/multisens_06	Temperature	32.49
2020-09-17T17:31:00Z	station_06/multisens_06	Relative Humidity	37.76
2020-09-17T18:48:00Z	station_06/par_06	PAR	0
2020-09-17T19:34:00Z	station_06/multisens_06	Temperature	27.84
2020-09-17T19:37:00Z	station_06/multisens_06	Relative Humidity	55.79
2020-09-17T20:38:00Z	station_06/par_06	PAR	0
2020-09-17T21:45:00Z	station_06/multisens_06	Temperature	25.72
2020-09-17T22:14:00Z	station_06/multisens_06	Relative Humidity	58.63
2020-09-17T23:09:00Z	station_06/par_06	PAR	0
2020-09-17T23:47:00Z	station_06/multisens_06	Relative Humidity	65.71
2020-09-18T01:43:00Z	station_06/multisens_06	Temperature	24.39
2020-09-18T02:43:00Z	station_06/multisens_06	Relative Humidity	58
2020-09-18T02:56:00Z	station_06/multisens_06	Temperature	24.73
2020-09-18T04:19:00Z	station_06/par_06	PAR	0
2020-09-18T05:31:00Z	station_06/multisens_06	Temperature	19.31
2020-09-18T05:31:00Z	station_06/multisens_06	Relative Humidity	65.99
2020-09-18T06:58:00Z	station_06/par_06	PAR	3
2020-09-18T07:50:00Z	station_06/multisens_06	Relative Humidity	66.44
2020-09-18T08:44:00Z	station_06/par_06	PAR	283
2020-09-18T09:15:00Z	station_06/multisens_06	Temperature	33.59
2020-09-18T09:23:00Z	station_06/multisens_06	Relative Humidity	42.5
2020-09-18T10:53:00Z	station_06/par_06	PAR	576
2020-09-18T11:11:00Z	station_06/multisens_06	Temperature	37.78
2020-09-18T11:57:00Z	station_06/par_06	PAR	157
2020-09-18T14:15:00Z	station_06/multisens_06	Temperature	40.5
2020-09-18T14:15:00Z	station_06/multisens_06	Relative Humidity	27.47
2020-09-18T14:41:00Z	station_06/multisens_06	Temperature	37.41
2020-09-18T15:03:00Z	station_06/multisens_06	Relative Humidity	31.57
2020-09-18T16:37:00Z	station_06/par_06	PAR	306
2020-09-18T17:41:00Z	station_06/multisens_06	Temperature	34.47
2020-09-18T17:46:00Z	station_06/multisens_06	Relative Humidity	32.56
2020-09-18T18:14:00Z	station_06/par_06	PAR	35
2020-09-18T19:08:00Z	station_06/par_06	PAR	0
2020-09-18T19:34:00Z	station_06/multisens_06	Temperature	29.14
2020-09-18T20:57:00Z	station_06/multisens_06	Relative Humidity	44.67
2020-09-18T21:43:00Z	station_06/par_06	PAR	0
2020-09-18T22:23:00Z	station_06/multisens_06	Temperature	26.12
2020-09-18T22:24:00Z	station_06/multisens_06	Relative Humidity	57.48
2020-09-19T00:23:00Z	station_06/par_06	PAR	0
2020-09-19T01:26:00Z	station_06/multisens_06	Relative Humidity	69.73
2020-09-19T02:15:00Z	station_06/multisens_06	Temperature	23.87
2020-09-19T03:32:00Z	station_06/multisens_06	Relative Humidity	74.38
2020-09-19T05:08:00Z	station_06/multisens_06	Temperature	23.58
2020-09-19T05:32:00Z	station_06/par_06	PAR	0
2020-09-19T07:57:00Z	station_06/par_06	PAR	38
2020-09-19T07:58:00Z	station_06/multisens_06	Temperature	23.3
2020-09-19T07:58:00Z	station_06/multisens_06	Relative Humidity	71.11
2020-09-19T09:43:00Z	station_06/multisens_06	Temperature	37.98
2020-09-19T09:43:00Z	station_06/multisens_06	Relative Humidity	33.73
2020-09-19T10:30:00Z	station_06/par_06	PAR	583
2020-09-19T12:11:00Z	station_06/par_06	PAR	148
2020-09-19T12:27:00Z	station_06/multisens_06	Temperature	34.58
2020-09-19T12:27:00Z	station_06/multisens_06	Relative Humidity	37.82
2020-09-19T13:15:00Z	station_06/multisens_06	Temperature	39.49
2020-09-19T13:38:00Z	station_06/par_06	PAR	525
2020-09-19T14:08:00Z	station_06/multisens_06	Relative Humidity	29.16
2020-09-19T15:36:00Z	station_06/multisens_06	Temperature	33.04
2020-09-19T15:36:00Z	station_06/par_06	PAR	103
2020-09-19T18:08:00Z	station_06/multisens_06	Relative Humidity	46.68
2020-09-19T18:44:00Z	station_06/par_06	PAR	0
2020-09-19T19:47:00Z	station_06/multisens_06	Relative Humidity	73.31
2020-09-19T20:04:00Z	station_06/multisens_06	Temperature	25.75
2020-09-19T21:00:00Z	station_06/par_06	PAR	0
2020-09-19T21:41:00Z	station_06/multisens_06	Temperature	18.86
2020-09-19T21:41:00Z	station_06/multisens_06	Relative Humidity	69.56
2020-09-19T23:47:00Z	station_06/par_06	PAR	0
2020-09-19T23:58:00Z	station_06/multisens_06	Temperature	22.82
2020-09-20T01:05:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-20T03:50:00Z	station_06/multisens_06	Temperature	19.89
2020-09-20T05:20:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-20T05:20:00Z	station_06/par_06	PAR	0
2020-09-20T07:16:00Z	station_06/par_06	PAR	25
2020-09-20T07:25:00Z	station_06/multisens_06	Temperature	19.81
2020-09-20T07:27:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-20T09:06:00Z	station_06/multisens_06	Relative Humidity	37.39
2020-09-20T09:53:00Z	station_06/multisens_06	Temperature	37.17
2020-09-20T10:42:00Z	station_06/par_06	PAR	538
2020-09-20T10:44:00Z	station_06/multisens_06	Relative Humidity	34.07
2020-09-20T12:08:00Z	station_06/multisens_06	Temperature	32.74
2020-09-20T12:22:00Z	station_06/par_06	PAR	135
2020-09-20T13:38:00Z	station_06/par_06	PAR	512
2020-09-20T14:34:00Z	station_06/multisens_06	Temperature	35.18
2020-09-20T15:56:00Z	station_06/multisens_06	Relative Humidity	43.15
2020-09-20T17:26:00Z	station_06/par_06	PAR	70
2020-09-20T17:31:00Z	station_06/multisens_06	Temperature	31.18
2020-09-20T17:57:00Z	station_06/multisens_06	Relative Humidity	45.7
2020-09-20T19:00:00Z	station_06/par_06	PAR	0
2020-09-20T19:01:00Z	station_06/multisens_06	Relative Humidity	92.13
2020-09-20T19:08:00Z	station_06/multisens_06	Temperature	26.97
2020-09-20T21:36:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-20T21:36:00Z	station_06/par_06	PAR	0
2020-09-20T21:37:00Z	station_06/multisens_06	Temperature	24.2
2020-09-21T00:22:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-21T00:22:00Z	station_06/par_06	PAR	0
2020-09-21T01:36:00Z	station_06/multisens_06	Temperature	21.19
2020-09-21T05:43:00Z	station_06/multisens_06	Temperature	20.38
2020-09-21T05:53:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-21T05:53:00Z	station_06/par_06	PAR	0
2020-09-21T10:30:00Z	station_06/multisens_06	Temperature	32.92
2020-09-21T10:30:00Z	station_06/multisens_06	Relative Humidity	60.15
2020-09-21T11:13:00Z	station_06/par_06	PAR	547
2020-09-21T11:56:00Z	station_06/par_06	PAR	170
2020-09-21T14:02:00Z	station_06/multisens_06	Temperature	33.25
2020-09-21T14:02:00Z	station_06/multisens_06	Relative Humidity	61.35
2020-09-21T14:32:00Z	station_06/par_06	PAR	412
2020-09-21T15:17:00Z	station_06/multisens_06	Relative Humidity	99.97
2020-09-21T15:27:00Z	station_06/multisens_06	Temperature	27.16
2020-09-21T16:50:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-21T17:42:00Z	station_06/par_06	PAR	29
2020-09-21T18:02:00Z	station_06/multisens_06	Temperature	27.08
2020-09-21T19:30:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-21T19:30:00Z	station_06/par_06	PAR	0
2020-09-21T22:08:00Z	station_06/multisens_06	Temperature	22.57
2020-09-21T22:20:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-21T22:20:00Z	station_06/par_06	PAR	0
2020-09-22T00:44:00Z	station_06/multisens_06	Temperature	20.7
2020-09-22T01:12:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-22T01:12:00Z	station_06/par_06	PAR	0
2020-09-22T01:48:00Z	station_06/multisens_06	Temperature	21.07
2020-09-22T06:47:00Z	station_06/multisens_06	Temperature	19.18
2020-09-22T06:47:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-22T06:47:00Z	station_06/par_06	PAR	0
2020-09-22T08:05:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-22T08:59:00Z	station_06/par_06	PAR	367
2020-09-22T09:15:00Z	station_06/multisens_06	Temperature	34.17
2020-09-22T09:35:00Z	station_06/multisens_06	Relative Humidity	40.42
2020-09-22T09:57:00Z	station_06/multisens_06	Temperature	37.74
2020-09-22T10:46:00Z	station_06/par_06	PAR	583
2020-09-22T12:07:00Z	station_06/par_06	PAR	157
2020-09-22T12:34:00Z	station_06/multisens_06	Temperature	30
2020-09-22T14:30:00Z	station_06/multisens_06	Relative Humidity	55.1
2020-09-22T15:49:00Z	station_06/par_06	PAR	319
2020-09-22T16:27:00Z	station_06/multisens_06	Temperature	30.76
2020-09-22T16:48:00Z	station_06/multisens_06	Relative Humidity	65.29
2020-09-22T17:54:00Z	station_06/par_06	PAR	12
2020-09-22T18:17:00Z	station_06/multisens_06	Relative Humidity	99.45
2020-09-22T18:21:00Z	station_06/multisens_06	Temperature	26.28
2020-09-22T19:47:00Z	station_06/par_06	PAR	0
2020-09-22T19:48:00Z	station_06/multisens_06	Temperature	25.74
2020-09-22T21:56:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-22T21:56:00Z	station_06/par_06	PAR	0
2020-09-22T23:10:00Z	station_06/multisens_06	Temperature	22.1
2020-09-23T00:17:00Z	station_06/multisens_06	Relative Humidity	77.65
2020-09-23T00:19:00Z	station_06/multisens_06	Temperature	23.36
2020-09-23T00:19:00Z	station_06/par_06	PAR	0
2020-09-23T02:27:00Z	station_06/multisens_06	Relative Humidity	76.02
2020-09-23T02:55:00Z	station_06/multisens_06	Temperature	23.22
2020-09-23T04:13:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-23T04:42:00Z	station_06/par_06	PAR	0
2020-09-23T05:03:00Z	station_06/multisens_06	Temperature	18.05
2020-09-23T05:03:00Z	station_06/multisens_06	Relative Humidity	75.81
2020-09-23T06:58:00Z	station_06/par_06	PAR	0
2020-09-23T08:12:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-23T08:42:00Z	station_06/par_06	PAR	70
2020-09-23T08:45:00Z	station_06/multisens_06	Temperature	23.07
2020-09-23T10:28:00Z	station_06/multisens_06	Temperature	36.59
2020-09-23T10:28:00Z	station_06/multisens_06	Relative Humidity	36.73
2020-09-23T10:48:00Z	station_06/par_06	PAR	573
2020-09-23T11:58:00Z	station_06/par_06	PAR	87
2020-09-23T12:29:00Z	station_06/multisens_06	Temperature	29.1
2020-09-23T12:40:00Z	station_06/multisens_06	Relative Humidity	58.68
2020-09-23T14:14:00Z	station_06/multisens_06	Temperature	34.47
2020-09-23T14:16:00Z	station_06/par_06	PAR	425
2020-09-23T15:26:00Z	station_06/multisens_06	Relative Humidity	37.94
2020-09-23T17:02:00Z	station_06/par_06	PAR	70
2020-09-23T17:04:00Z	station_06/multisens_06	Temperature	28.96
2020-09-23T18:27:00Z	station_06/multisens_06	Relative Humidity	86.25
2020-09-23T19:31:00Z	station_06/par_06	PAR	0
2020-09-23T19:59:00Z	station_06/multisens_06	Relative Humidity	53.83
2020-09-23T21:30:00Z	station_06/multisens_06	Temperature	25.01
2020-09-23T22:01:00Z	station_06/par_06	PAR	0
2020-09-23T23:13:00Z	station_06/multisens_06	Relative Humidity	88.18
2020-09-23T23:34:00Z	station_06/multisens_06	Temperature	21.13
2020-09-24T00:34:00Z	station_06/par_06	PAR	0
2020-09-24T01:47:00Z	station_06/multisens_06	Relative Humidity	90.78
2020-09-24T02:20:00Z	station_06/multisens_06	Temperature	19.33
2020-09-24T03:03:00Z	station_06/multisens_06	Relative Humidity	99.61
2020-09-24T04:53:00Z	station_06/multisens_06	Temperature	18.19
2020-09-24T05:32:00Z	station_06/par_06	PAR	0
2020-09-24T07:21:00Z	station_06/par_06	PAR	25
2020-09-24T07:33:00Z	station_06/multisens_06	Temperature	18.57
2020-09-24T07:39:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-24T09:02:00Z	station_06/multisens_06	Relative Humidity	37.92
2020-09-24T09:38:00Z	station_06/multisens_06	Temperature	38.97
2020-09-24T10:29:00Z	station_06/par_06	PAR	576
2020-09-24T10:31:00Z	station_06/multisens_06	Relative Humidity	27.8
2020-09-24T10:58:00Z	station_06/multisens_06	Temperature	32.48
2020-09-24T12:12:00Z	station_06/par_06	PAR	145
2020-09-24T14:08:00Z	station_06/par_06	PAR	531
2020-09-24T14:34:00Z	station_06/multisens_06	Temperature	33.75
2020-09-24T14:45:00Z	station_06/multisens_06	Relative Humidity	36.66
2020-09-24T15:30:00Z	station_06/multisens_06	Temperature	29.41
2020-09-24T15:30:00Z	station_06/par_06	PAR	77
2020-09-24T15:40:00Z	station_06/multisens_06	Relative Humidity	51.23
2020-09-24T17:45:00Z	station_06/multisens_06	Temperature	27.93
2020-09-24T18:17:00Z	station_06/multisens_06	Relative Humidity	64.18
2020-09-24T18:20:00Z	station_06/par_06	PAR	0
2020-09-24T20:04:00Z	station_06/par_06	PAR	0
2020-09-24T20:17:00Z	station_06/multisens_06	Relative Humidity	99.54
2020-09-24T21:48:00Z	station_06/multisens_06	Temperature	22.85
2020-09-24T22:21:00Z	station_06/par_06	PAR	0
2020-09-24T22:43:00Z	station_06/multisens_06	Temperature	21.84
2020-09-24T23:36:00Z	station_06/multisens_06	Relative Humidity	98.17
2020-09-25T00:36:00Z	station_06/par_06	PAR	0
2020-09-25T02:03:00Z	station_06/multisens_06	Relative Humidity	97.31
2020-09-25T02:06:00Z	station_06/multisens_06	Temperature	19.76
2020-09-25T02:48:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-25T04:28:00Z	station_06/multisens_06	Temperature	19.83
2020-09-25T04:59:00Z	station_06/par_06	PAR	0
2020-09-25T06:50:00Z	station_06/multisens_06	Temperature	19.51
2020-09-25T07:07:00Z	station_06/par_06	PAR	12
2020-09-25T07:11:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-25T08:47:00Z	station_06/par_06	PAR	312
2020-09-25T09:25:00Z	station_06/multisens_06	Temperature	35.88
2020-09-25T09:26:00Z	station_06/multisens_06	Relative Humidity	37.8
2020-09-25T09:51:00Z	station_06/multisens_06	Temperature	38.27
2020-09-25T10:37:00Z	station_06/par_06	PAR	596
2020-09-25T11:35:00Z	station_06/multisens_06	Relative Humidity	40.45
2020-09-25T12:39:00Z	station_06/par_06	PAR	38
2020-09-25T12:58:00Z	station_06/multisens_06	Temperature	27.9
2020-09-25T13:21:00Z	station_06/multisens_06	Relative Humidity	90.18
2020-09-25T15:24:00Z	station_06/par_06	PAR	431
2020-09-25T15:25:00Z	station_06/multisens_06	Temperature	31.89
2020-09-25T15:25:00Z	station_06/multisens_06	Relative Humidity	46.09
2020-09-25T17:11:00Z	station_06/par_06	PAR	45
2020-09-25T18:00:00Z	station_06/multisens_06	Relative Humidity	64.65
2020-09-25T18:04:00Z	station_06/multisens_06	Temperature	27.51
2020-09-25T19:17:00Z	station_06/par_06	PAR	0
2020-09-25T20:30:00Z	station_06/multisens_06	Relative Humidity	61.15
2020-09-25T20:54:00Z	station_06/multisens_06	Temperature	25.46
2020-09-25T21:31:00Z	station_06/par_06	PAR	0
2020-09-25T21:40:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-28T22:29:00Z	station_06/par_06	PAR	0
2020-09-28T23:51:00Z	station_06/multisens_06	Relative Humidity	84.16
2020-09-28T23:58:00Z	station_06/multisens_06	Temperature	17.27
2020-09-29T01:13:00Z	station_06/par_06	PAR	0
2020-09-29T02:08:00Z	station_06/multisens_06	Relative Humidity	99.2
2020-09-29T03:08:00Z	station_06/multisens_06	Temperature	14.88
2020-09-29T06:12:00Z	station_06/multisens_06	Temperature	15.17
2020-09-29T06:13:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-29T06:13:00Z	station_06/par_06	PAR	0
2020-09-29T08:17:00Z	station_06/par_06	PAR	319
2020-09-29T08:19:00Z	station_06/multisens_06	Temperature	23.98
2020-09-29T08:20:00Z	station_06/multisens_06	Relative Humidity	55.7
2020-09-29T08:57:00Z	station_06/par_06	PAR	67
2020-09-29T09:06:00Z	station_06/multisens_06	Relative Humidity	75.11
2020-09-29T10:10:00Z	station_06/multisens_06	Temperature	21.93
2020-09-29T12:06:00Z	station_06/multisens_06	Relative Humidity	39.47
2020-09-29T13:08:00Z	station_06/par_06	PAR	618
2020-09-29T13:42:00Z	station_06/multisens_06	Temperature	34.94
2020-09-29T14:32:00Z	station_06/multisens_06	Relative Humidity	31.66
2020-09-29T14:40:00Z	station_06/multisens_06	Temperature	30.21
2020-09-29T14:48:00Z	station_06/par_06	PAR	61
2020-09-29T17:18:00Z	station_06/par_06	PAR	112
2020-09-29T17:21:00Z	station_06/multisens_06	Temperature	27.25
2020-09-29T17:53:00Z	station_06/multisens_06	Relative Humidity	38.38
2020-09-29T20:19:00Z	station_06/par_06	PAR	0
2020-09-29T20:56:00Z	station_06/multisens_06	Temperature	20.02
2020-09-29T23:20:00Z	station_06/multisens_06	Relative Humidity	99.92
2020-09-29T23:31:00Z	station_06/par_06	PAR	0
2020-09-29T23:40:00Z	station_06/multisens_06	Temperature	16.17
2020-09-30T01:13:00Z	station_06/multisens_06	Relative Humidity	95.2
2020-09-30T02:38:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-30T04:41:00Z	station_06/multisens_06	Temperature	13.77
2020-09-30T05:23:00Z	station_06/par_06	PAR	0
2020-09-30T07:30:00Z	station_06/par_06	PAR	29
2020-09-30T07:32:00Z	station_06/multisens_06	Temperature	13.72
2020-09-30T07:41:00Z	station_06/multisens_06	Relative Humidity	100
2020-09-30T09:21:00Z	station_06/multisens_06	Relative Humidity	32.71
2020-09-30T09:44:00Z	station_06/multisens_06	Temperature	34.84
2020-09-30T10:34:00Z	station_06/par_06	PAR	625
2020-09-30T13:03:00Z	station_06/multisens_06	Temperature	16.83
2020-09-30T13:03:00Z	station_06/multisens_06	Relative Humidity	85.12
2020-09-30T13:03:00Z	station_06/par_06	PAR	0
2020-09-30T13:33:00Z	station_06/multisens_06	Relative Humidity	30.18
2020-09-30T13:40:00Z	station_06/multisens_06	Temperature	33.89
2020-09-30T14:02:00Z	station_06/par_06	PAR	596
2020-09-30T17:49:00Z	station_06/multisens_06	Temperature	16.79
2020-09-30T17:49:00Z	station_06/multisens_06	Relative Humidity	85.42
2020-09-30T17:49:00Z	station_06/par_06	PAR	0
2020-09-30T18:37:00Z	station_06/multisens_06	Temperature	22.79
2020-09-30T18:38:00Z	station_06/par_06	PAR	0
2020-09-30T18:39:00Z	station_06/multisens_06	Relative Humidity	48.16
2020-09-30T21:06:00Z	station_06/par_06	PAR	0
2020-09-30T21:15:00Z	station_06/multisens_06	Relative Humidity	78.66
2020-09-30T21:16:00Z	station_06/multisens_06	Temperature	18.73
2020-09-07T22:09:00Z	station_07/par_07	PAR	0
2020-09-07T22:24:00Z	station_07/multisens_07	Temperature	24.3
2020-09-08T00:30:00Z	station_07/multisens_07	Relative Humidity	100
2020-09-08T00:30:00Z	station_07/par_07	PAR	0
2020-09-08T00:34:00Z	station_07/multisens_07	Temperature	23.32
2020-09-08T01:51:00Z	station_07/multisens_07	Relative Humidity	91.24
2020-09-08T02:54:00Z	station_07/multisens_07	Relative Humidity	100
2020-09-08T03:45:00Z	station_07/multisens_07	Temperature	23.37
2020-09-08T05:15:00Z	station_07/par_07	PAR	0
2020-09-08T06:57:00Z	station_07/multisens_07	Temperature	22.88
2020-09-08T07:01:00Z	station_07/par_07	PAR	12
2020-09-08T07:28:00Z	station_07/multisens_07	Relative Humidity	100
2020-09-08T10:03:00Z	station_07/par_07	PAR	657
2020-09-08T10:08:00Z	station_07/multisens_07	Temperature	32.06
2020-09-08T10:08:00Z	station_07/multisens_07	Relative Humidity	52.7
2020-09-08T10:08:00Z	station_07/par_07	PAR	215
2020-09-08T10:28:00Z	station_07/multisens_07	Temperature	30.8
2020-09-08T12:18:00Z	station_07/multisens_07	Relative Humidity	38.61
2020-09-08T12:54:00Z	station_07/par_07	PAR	660
2020-09-08T14:58:00Z	station_07/multisens_07	Temperature	38.51
2020-09-08T14:58:00Z	station_07/multisens_07	Relative Humidity	31.88
2020-09-08T15:13:00Z	station_07/par_07	PAR	125
2020-09-08T16:26:00Z	station_07/multisens_07	Temperature	38.22
2020-09-08T16:26:00Z	station_07/multisens_07	Relative Humidity	30.24
2020-09-08T19:03:00Z	station_07/par_07	PAR	0
2020-09-08T19:43:00Z	station_07/multisens_07	Temperature	27.82
2020-09-08T19:44:00Z	station_07/multisens_07	Relative Humidity	55.57
2020-09-08T20:44:00Z	station_07/par_07	PAR	0
2020-09-08T22:55:00Z	station_07/multisens_07	Temperature	24.12
2020-09-08T23:08:00Z	station_07/multisens_07	Relative Humidity	84.65
2020-09-08T23:43:00Z	station_07/par_07	PAR	0
2020-09-08T23:48:00Z	station_07/multisens_07	Temperature	24.27
2020-09-08T23:49:00Z	station_07/multisens_07	Relative Humidity	66.42
2020-09-09T04:54:00Z	station_07/multisens_07	Temperature	21.82
2020-09-09T05:14:00Z	station_07/multisens_07	Relative Humidity	66.8
2020-09-09T05:28:00Z	station_07/par_07	PAR	0
2020-09-09T07:06:00Z	station_07/multisens_07	Relative Humidity	73.86
2020-09-09T07:11:00Z	station_07/multisens_07	Temperature	22.29
2020-09-09T08:18:00Z	station_07/par_07	PAR	64
2020-09-09T09:41:00Z	station_07/multisens_07	Temperature	31.19
2020-09-09T09:41:00Z	station_07/multisens_07	Relative Humidity	47.72
2020-09-09T10:38:00Z	station_07/par_07	PAR	1057
2020-09-09T10:55:00Z	station_07/par_07	PAR	438
2020-09-09T11:53:00Z	station_07/multisens_07	Temperature	36.37
2020-09-09T12:27:00Z	station_07/multisens_07	Relative Humidity	32.63
